sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1584350221.80","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584350221.222001",0,9,1584350221,9,0,canceled,"22.078",,,,,,,,,,,
"1584353821.93","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584353821.416718",0,11,1584353821,11,0,canceled,"25.331",,,,,,,,,,,
"1584357420.106","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584357420.548936",0,10,1584357420,10,0,canceled,"33.128",,,,,,,,,,,
"1584361021.119","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584361021.374774",0,6,1584361021,6,0,canceled,"34.845",,,,,,,,,,,
"1584364620.132","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584364620.630109",0,7,1584364620,7,0,canceled,"36.587",,,,,,,,,,,
"1584368221.145","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584368221.463476",0,7,1584368221,7,0,canceled,"36.139",,,,,,,,,,,
"1584371820.158","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584371820.489119",0,5,1584371820,5,0,canceled,"33.743",,,,,,,,,,,
"1584375421.171","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584375421.374021",0,6,1584375421,6,0,canceled,"33.027",,,,,,,,,,,
"1584379021.184","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584379021.422314",0,11,1584379021,11,0,canceled,"10.92",,,,,,,,,,,
"1584382621.197","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584382621.471708",0,5,1584382621,5,0,canceled,"33.809",,,,,,,,,,,
"1584386221.210","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584386221.455694",0,4,1584386221,4,0,canceled,"33.114",,,,,,,,,,,
"1584389821.222","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584389821.371286",0,6,1584389821,6,0,canceled,"32.895",,,,,,,,,,,
"1584393421.235","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584393421.268554",0,10,1584393421,10,0,canceled,"3.805",,,,,,,,,,,
"1584397020.248","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584397020.695273",0,12,1584397020,12,0,canceled,"33.018",,,,,,,,,,,
"1584400620.261","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584400620.721611",0,10,1584400620,10,0,canceled,"11.651",,,,,,,,,,,
"1584404220.274","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584404220.652262",0,8,1584404220,8,0,canceled,"4.541",,,,,,,,,,,
"1584407821.287","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584407821.411519",0,8,1584407821,8,0,canceled,"32.69",,,,,,,,,,,
"1584411421.300","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584411421.439607",0,7,1584411421,7,0,canceled,"35.226",,,,,,,,,,,
"1584415021.313","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584415021.481808",0,8,1584415021,8,0,canceled,"33.183",,,,,,,,,,,
"1584418620.326","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584418620.508221",0,5,1584418620,5,0,canceled,"34.589",,,,,,,,,,,
"1584422221.339","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584422221.429089",0,9,1584422221,9,0,canceled,"22.753",,,,,,,,,,,
"1584425821.352","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584425821.454748",0,7,1584425821,7,0,canceled,"33.962",,,,,,,,,,,
"1584429421.365","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584429421.390162",0,10,1584429421,10,0,canceled,"32.873",,,,,,,,,,,
"1584433020.380","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584433020.564309",0,6,1584433020,6,0,canceled,"32.913000000000004",,,,,,,,,,,
"1584436620.393","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584436620.515201",0,11,1584436620,11,0,canceled,"13.305",,,,,,,,,,,
"1584440221.406","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584440221.413616",0,11,1584440221,11,0,canceled,"6.099",,,,,,,,,,,
"1584443820.419","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584443820.717794",0,8,1584443820,8,0,canceled,"31.424",,,,,,,,,,,
"1584447420.432","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584447420.880087",0,9,1584447420,9,0,canceled,"32.809",,,,,,,,,,,
"1584451020.445","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584451020.913227",0,10,1584451021,10,0,canceled,"31.882",,,,,,,,,,,
"1584454620.458","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584454620.885061",0,8,1584454620,8,0,canceled,"33.768",,,,,,,,,,,
"1584458220.471","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584458220.797379",0,4,1584458220,4,0,canceled,"33.427",,,,,,,,,,,
"1584461820.484","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584461820.848889",0,9,1584461820,9,0,canceled,"34.938",,,,,,,,,,,
"1584465420.497","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584465420.753792",0,10,1584465420,10,0,canceled,"35.926",,,,,,,,,,,
"1584469021.509","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584469021.200384",0,9,1584469021,9,0,canceled,"31.553",,,,,,,,,,,
"1584472621.522","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584472621.075003",0,7,1584472621,7,0,canceled,"31.486",,,,,,,,,,,
"1584476221.535","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584476221.236861",0,9,1584476221,9,0,canceled,"33.878",,,,,,,,,,,
"1584479821.548","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584479821.120579",0,6,1584479821,6,0,canceled,"31.779",,,,,,,,,,,
"1584483421.561","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584483421.122279",0,5,1584483421,5,0,canceled,"32.787",,,,,,,,,,,
"1584487021.574","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584487021.037368",0,10,1584487021,10,0,canceled,"2.416",,,,,,,,,,,
"1584490621.587","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584490621.023583",0,9,1584490621,9,0,canceled,"16.177",,,,,,,,,,,
"1584494220.600","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584494220.973739",0,10,1584494221,10,0,canceled,"24.994",,,,,,,,,,,
"1584497821.613","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584497821.062671",0,10,1584497821,10,0,canceled,"32.804",,,,,,,,,,,
"1584501420.626","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584501420.988484",0,10,1584501421,10,0,canceled,"32.677",,,,,,,,,,,
"1584505020.639","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584505020.979299",0,9,1584505021,9,0,canceled,"32.677",,,,,,,,,,,
"1584508620.651","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584508620.937156",0,9,1584508621,9,0,canceled,"33.845",,,,,,,,,,,
"1584512220.664","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584512220.895192",0,10,1584512221,10,0,canceled,"34.188",,,,,,,,,,,
"1584515820.677","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584515820.898085",0,10,1584515820,10,0,canceled,"32.254",,,,,,,,,,,
"1584519420.693","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584519420.892377",0,9,1584519420,9,0,canceled,"33.182",,,,,,,,,,,
"1584523020.706","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584523020.779594",0,8,1584523020,8,0,canceled,"33.302",,,,,,,,,,,
"1584526620.719","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584526620.740782",0,9,1584526620,9,0,canceled,"33.99",,,,,,,,,,,
"1584530220.732","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584530220.723969",0,7,1584530220,7,0,canceled,"32.792",,,,,,,,,,,
"1584533820.745","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584533820.740608",0,12,1584533820,12,0,canceled,"3.364",,,,,,,,,,,
"1584537420.758","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584537420.637961",0,11,1584537420,11,0,canceled,"23.161",,,,,,,,,,,
"1584541020.771","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584541020.753622",0,6,1584541020,6,0,canceled,"34.064",,,,,,,,,,,
"1584544620.784","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584544620.721813",0,10,1584544620,10,0,canceled,"25.943",,,,,,,,,,,
"1584548220.797","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584548220.861954",0,10,1584548220,10,0,canceled,"35.587",,,,,,,,,,,
"1584551820.809","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584551820.807328",0,7,1584551820,7,0,canceled,"34.152",,,,,,,,,,,
"1584555421.822","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584555421.033777",0,9,1584555421,9,0,canceled,"33.61",,,,,,,,,,,
"1584559020.835","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584559020.985166",0,5,1584559021,5,0,canceled,"33.4",,,,,,,,,,,
"1584562621.848","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584562621.095287",0,10,1584562621,10,0,canceled,"1.844",,,,,,,,,,,
"1584566221.861","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584566221.066174",0,8,1584566221,8,0,canceled,"1.857",,,,,,,,,,,
"1584569821.874","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584569821.097015",0,10,1584569821,10,0,canceled,"1.873",,,,,,,,,,,
"1584573421.887","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584573421.153109",0,10,1584573421,10,0,canceled,"1.742",,,,,,,,,,,
"1584577021.900","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584577021.144707",0,10,1584577021,10,0,canceled,"1.679",,,,,,,,,,,
"1584580621.913","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584580621.232426",0,7,1584580621,7,0,canceled,"1.813",,,,,,,,,,,
"1584584221.926","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584584221.086764",0,10,1584584221,10,0,canceled,"1.868",,,,,,,,,,,
"1584587821.939","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584587821.098660",0,8,1584587821,8,0,canceled,"2.0180000000000002",,,,,,,,,,,
"1584591421.952","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584591421.155897",0,9,1584591421,9,0,canceled,"1.786",,,,,,,,,,,
"1584595021.965","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584595021.210344",0,7,1584595021,7,0,canceled,"2.582",,,,,,,,,,,
"1584598621.978","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584598621.177393",0,9,1584598621,9,0,canceled,"1.752",,,,,,,,,,,
"1584602221.991","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584602221.052292",0,11,1584602221,11,0,canceled,"1.825",,,,,,,,,,,
"1584605820.1007","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584605820.876605",0,11,1584605820,11,0,canceled,"1.822",,,,,,,,,,,
"1584609420.1020","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584609420.870130",0,9,1584609420,9,0,canceled,"1.747",,,,,,,,,,,
"1584613020.1033","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584613020.822396",0,9,1584613020,9,0,canceled,"1.901",,,,,,,,,,,
"1584616620.1046","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584616620.881314",0,10,1584616620,10,0,canceled,"1.813",,,,,,,,,,,
"1584620220.1059","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584620220.712175",0,12,1584620220,12,0,canceled,"2.244",,,,,,,,,,,
"1584623820.1072","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584623820.643002",0,8,1584623820,8,0,canceled,"2.12",,,,,,,,,,,
"1584627420.1085","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584627420.528321",0,11,1584627420,11,0,canceled,"1.864",,,,,,,,,,,
"1584631020.1098","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584631020.526319",0,8,1584631020,8,0,canceled,"1.831",,,,,,,,,,,
"1584634621.1111","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584634621.415769",0,8,1584634621,8,0,canceled,"1.717",,,,,,,,,,,
"1584638220.1124","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584638220.487859",0,9,1584638220,9,0,canceled,"1.907",,,,,,,,,,,
"1584641820.1137","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584641820.510550",0,11,1584641820,11,0,canceled,"2.055",,,,,,,,,,,
"1584645421.1150","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584645421.462936",0,8,1584645421,8,0,canceled,"1.6600000000000001",,,,,,,,,,,
"1584649021.1163","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584649021.345923",0,10,1584649021,10,0,canceled,"1.7630000000000001",,,,,,,,,,,
"1584652620.1176","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584652620.816222",0,10,1584652620,10,0,canceled,"1.9080000000000001",,,,,,,,,,,
"1584656221.1189","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584656221.202864",0,7,1584656221,7,0,canceled,"33.761",,,,,,,,,,,
"1584659821.1202","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584659821.061455",0,9,1584659821,9,0,canceled,"37.863",,,,,,,,,,,
"1584663421.1214","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584663421.234607",0,8,1584663421,8,0,canceled,"43.235",,,,,,,,,,,
"1584667021.1227","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584667021.101755",0,7,1584667021,7,0,canceled,"33.555",,,,,,,,,,,
"1584670621.1240","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584670621.047921",0,8,1584670621,8,0,canceled,"33.815",,,,,,,,,,,
"1584674221.1253","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584674221.065963",0,8,1584674221,8,0,canceled,"55.558",,,,,,,,,,,
"1584677820.1266","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584677820.988230",0,5,1584677821,5,0,canceled,"36.638",,,,,,,,,,,
"1584681420.1279","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584681420.873467",0,7,1584681420,7,0,canceled,"85.385",,,,,,,,,,,
"1584685020.1291","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584685020.848644",0,8,1584685020,8,0,canceled,"43.989000000000004",,,,,,,,,,,
"1584688620.1304","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584688620.833090",0,7,1584688620,7,0,canceled,"35.017",,,,,,,,,,,
"1584692220.1320","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584692220.752910",0,12,1584692220,12,0,canceled,"15.986",,,,,,,,,,,
"1584695820.1333","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584695820.509704",0,5,1584695820,5,0,canceled,"32.779",,,,,,,,,,,
"1584699421.1346","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584699421.453410",0,11,1584699421,11,0,canceled,"12.251",,,,,,,,,,,
"1584703021.1359","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584703021.410751",0,8,1584703021,8,0,canceled,"31.720000000000002",,,,,,,,,,,
"1584706621.1372","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584706621.266854",0,8,1584706621,8,0,canceled,"41.613",,,,,,,,,,,
"1584710221.1385","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584710221.126600",0,10,1584710221,10,0,canceled,"52.09",,,,,,,,,,,
"1584713820.1397","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584713820.618572",0,7,1584713820,7,0,canceled,"34.728",,,,,,,,,,,
"1584717420.1410","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584717420.606133",0,7,1584717420,7,0,canceled,"32.895",,,,,,,,,,,
"1584721020.1423","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584721020.673621",0,8,1584721020,8,0,canceled,"34.535000000000004",,,,,,,,,,,
"1584724620.1436","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584724620.585356",0,9,1584724620,9,0,canceled,"34.961",,,,,,,,,,,
"1584728220.1449","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584728220.623921",0,8,1584728220,8,0,canceled,"35.02",,,,,,,,,,,
"1584731820.1462","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584731820.576837",0,9,1584731820,9,0,canceled,"34.899",,,,,,,,,,,
"1584735420.1474","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584735420.597821",0,9,1584735420,9,0,canceled,"34.515",,,,,,,,,,,
"1584739020.1487","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584739020.560321",0,5,1584739020,5,0,canceled,"33.127",,,,,,,,,,,
"1584742621.1501","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584742621.413562",0,6,1584742621,6,0,canceled,"32.578",,,,,,,,,,,
"1584746221.1514","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584746221.371571",0,8,1584746221,8,0,canceled,"17.319",,,,,,,,,,,
"1584749820.1527","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584749820.504094",0,8,1584749820,8,0,canceled,"34.136",,,,,,,,,,,
"1584753420.1540","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584753420.487521",0,7,1584753420,7,0,canceled,"33.638",,,,,,,,,,,
"1584757021.1553","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584757021.189844",0,8,1584757021,8,0,canceled,"32.802",,,,,,,,,,,
"1584760621.1566","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584760621.191015",0,9,1584760621,9,0,canceled,"26.309",,,,,,,,,,,
"1584764221.1579","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584764221.043316",0,7,1584764221,7,0,canceled,"19.652",,,,,,,,,,,
"1584767821.1592","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584767821.194387",0,4,1584767821,4,0,canceled,"34.562",,,,,,,,,,,
"1584771421.1604","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584771421.218374",0,7,1584771421,7,0,canceled,"35.095",,,,,,,,,,,
"1584775021.1617","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584775021.190654",0,6,1584775021,6,0,canceled,"41.739000000000004",,,,,,,,,,,
"1584778621.1633","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584778621.162971",0,8,1584778621,8,0,canceled,"34.551",,,,,,,,,,,
"1584782221.1646","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584782221.049215",0,5,1584782221,5,0,canceled,"32.716",,,,,,,,,,,
"1584785821.1659","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584785821.103713",0,6,1584785821,6,0,canceled,"31.412",,,,,,,,,,,
"1584789421.1672","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584789421.050731",0,8,1584789421,8,0,canceled,"31.443",,,,,,,,,,,
"1584793021.1685","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584793021.059958",0,6,1584793021,6,0,canceled,"10.362",,,,,,,,,,,
"1584796621.1698","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584796621.232340",0,10,1584796621,10,0,canceled,"31.659",,,,,,,,,,,
"1584800221.1711","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584800221.094861",0,7,1584800221,7,0,canceled,"32.964",,,,,,,,,,,
"1584803821.1723","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584803821.127549",0,2,1584803821,2,0,canceled,"32.867",,,,,,,,,,,
"1584807421.1736","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584807421.067460",0,9,1584807421,9,0,canceled,"8.284",,,,,,,,,,,
"1584811021.1749","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584811021.189997",0,11,1584811021,11,0,canceled,"6.164",,,,,,,,,,,
"1584814621.1762","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584814621.233247",0,9,1584814621,9,0,canceled,"36.303",,,,,,,,,,,
"1584818221.1775","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584818221.052434",0,6,1584818221,6,0,canceled,"34.365",,,,,,,,,,,
"1584821821.1788","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584821821.030818",0,5,1584821821,5,0,canceled,"33.284",,,,,,,,,,,
"1584825420.1801","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584825420.946769",0,4,1584825421,4,0,canceled,"71.18",,,,,,,,,,,
"1584829021.1814","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584829021.009809",0,8,1584829021,8,0,canceled,"39.387",,,,,,,,,,,
"1584832621.1827","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584832621.221878",0,10,1584832621,10,0,canceled,"10.98",,,,,,,,,,,
"1584836221.1840","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584836221.164861",0,5,1584836221,5,0,canceled,"7.65",,,,,,,,,,,
"1584839821.1853","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584839821.307391",0,7,1584839821,7,0,canceled,"3.94",,,,,,,,,,,
"1584843421.1866","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584843421.030054",0,10,1584843421,10,0,canceled,"28.082",,,,,,,,,,,
"1584847021.1878","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584847021.224362",0,11,1584847021,11,0,completed,"28.826",,,,,,,,,,,
"1584850621.1891","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584850621.254148",0,9,1584850621,9,0,canceled,"21.59",,,,,,,,,,,
"1584854221.1904","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584854221.312445",0,11,1584854221,11,0,canceled,"28.633",,,,,,,,,,,
"1584857820.1917","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584857820.564908",0,7,1584857820,7,0,canceled,"31.601",,,,,,,,,,,
"1584861420.1930","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584861420.718051",0,7,1584861420,7,0,canceled,"55.183",,,,,,,,,,,
"1584865020.1946","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584865020.775795",0,7,1584865020,7,0,canceled,"33.93",,,,,,,,,,,
